"day","shipping_city","shipping_province","traffic_source","host","referrer","order_count","total_sales","Company.ID"
"3/12/2015","New York City","New York","Direct",NA,NA,1,1425.08,"ID2244"
"3/12/2015","San Francisco","California","Search Engine","google.com","www.google.com",1,1865.09,"ID2762"
"3/12/2015","Spokane","Washington","Search Engine","yahoo.com","r.search.yahoo.com/_ylt=AwrT6V3FBgJV0G8A5_olnIlQ;_ylu=X3oDMTEzY3Nia2wzBHNlYwNzcgRwb3MDMQRjb2xvA2dxMQR2dGlkA1lIUzAwMl8x/RV=2/RE=1426224966/RO=10/RU=http%3a%2f%2fstanddesk.co%2f/RK=0/RS=YfDYDV0x27IRuK79ZMpDvotq6wk-",1,434.5,"ID1859"
"3/12/2015","Houston","Texas","Direct",NA,NA,1,898.94,"ID4353"
"3/12/2015","Austin","Texas","Direct",NA,NA,1,1661.05,"ID2016"
"3/12/2015","Rockledge","Florida","Direct","standdesk.co","standdesk.co/cart",1,483.97,"ID3880"
"3/12/2015","Olympia","Washington","Direct",NA,NA,1,732.62,"ID2618"
"3/12/2015","Tustin","California","Search Engine","google.com","www.google.com",1,640.46,"ID3797"
"3/13/2015","Deming","New Mexico","Direct",NA,NA,1,143.19,"ID4168"
"3/13/2015","Mondovi","Wisconsin","Direct",NA,NA,1,647.27,"ID3853"
"3/13/2015","Tallahassee","Florida","Direct",NA,NA,1,2018.12,"ID4484"
"3/13/2015","Seattle","Washington","Search Engine","google.com","www.google.com/url",1,612.63,"ID1546"
"3/13/2015","Santa Monica","California","Direct",NA,NA,1,9014.5,"ID4053"
"3/13/2015","Santa Barbara","California","Direct",NA,NA,1,908.21,"ID1903"
"3/14/2015","Boulder","Colorado","Direct",NA,NA,1,682.62,"ID4431"
"3/14/2015","Menlo Park","California","Direct",NA,NA,1,694.41,"ID4169"
"3/16/2015","Carpinteria","California","Direct",NA,NA,1,635.17,"ID2617"
"3/16/2015","San Mateo","California","Direct",NA,NA,1,755.52,"ID4170"
"3/16/2015","Glenview","Illinois","Search Engine","google.com","www.google.com",1,524.59,"ID1904"
"3/16/2015","Temecula","California","Direct","standdesk.co","standdesk.co",1,640.46,"ID3805"
"3/17/2015","San Mateo","California","Search Engine","google.com","www.google.com",1,626.54,"ID1018"
"3/17/2015","Saratoga Springs","New York","Direct",NA,NA,1,454.43,"ID3115"
"3/17/2015","Mims","Florida","Direct",NA,NA,1,857.25,"ID2875"
"3/17/2015","Amarillo","Texas","Direct",NA,NA,1,440.46,"ID3343"
"3/17/2015","Atlanta","Georgia","Search Engine","google.com","www.google.com",1,504.42,"ID3585"
"3/18/2015","Edwardsville","Illinois","Search Engine","google.com","www.google.com/url",1,636.95,"ID1726"
"3/18/2015","San Francisco","California","Direct",NA,NA,1,7013.93,"ID4050"
"3/18/2015","San Mateo","California","Direct","standdesk.co","standdesk.co/pages/faq",1,726.66,"ID3630"
"3/18/2015","Cambridge","Massachusetts","Direct",NA,NA,1,194.87,"ID3840"
"3/18/2015","Gardena","California","Direct",NA,NA,1,2795.58,"ID3583"
"3/18/2015","Concord","New Hampshire","Direct",NA,NA,1,698.97,"ID2565"
"3/18/2015","Cedar Falls","Iowa","Unknown","dwolla.com","storefront.dwolla.com/category/misc",1,706.95,"ID4355"
"3/18/2015","Santa Monica","California","Direct",NA,NA,1,2560.63,"ID3034"
"3/18/2015","Durham","North Carolina","Direct",NA,NA,1,649.3,"ID3107"
"3/19/2015","Plano","Texas","Direct",NA,NA,1,893.19,"ID1861"
"3/19/2015","Munroe Falls","Ohio","Direct","standdesk.co","standdesk.co",1,984.72,"ID4989"
"3/19/2015","Clarksburg","New Jersey","Direct",NA,NA,1,698.97,"ID4048"
"3/19/2015","Groves","Texas","Direct",NA,NA,1,636.95,"ID2658"
"3/19/2015","San Francisco","California","Direct",NA,NA,1,1728.87,"ID4080"
"3/20/2015","Cambridge","Massachusetts","Search Engine","google.com","www.google.com",1,649.3,"ID4985"
"3/20/2015","New York City","New York","Direct",NA,NA,1,1048.84,"ID4363"
"3/20/2015","Longmont","Colorado","Direct",NA,NA,1,550.93,"ID4754"
"3/20/2015","Monroe","Louisiana","Direct",NA,NA,1,686.94,"ID5219"
"3/22/2015","San Jose","California","Search Engine","google.com","www.google.com",1,67.87,"ID2156"
"3/22/2015","Loveland","Colorado","Direct","standdesk.co","standdesk.co/cart",1,732.61,"ID3584"
"3/23/2015","New York City","New York","Direct",NA,NA,1,5588.33,"ID4674"
"3/23/2015","Broadview","Illinois","Direct",NA,NA,1,699.29,"ID4432"
"3/23/2015","Salt Lake City","Utah","Direct","standdesk.co","standdesk.co/cart",1,667.93,"ID4485"
"3/23/2015","New York City","New York","Direct",NA,NA,1,649.3,"ID2286"
"3/23/2015","Portland","Oregon","Direct",NA,NA,1,875.14,"ID3898"
"3/23/2015","Seattle","Washington","Direct",NA,NA,1,434.5,"ID4433"
"3/23/2015","Philadelphia","Pennsylvania","Direct",NA,NA,1,3102.85,"ID2246"
"3/23/2015","Little Rock","Arkansas","Direct",NA,NA,1,636.95,"ID4712"
"3/24/2015","Klamath Falls","Oregon","Search Engine","google.com","www.google.com/url",1,65.64,"ID1556"
"3/24/2015","Fairfax","Virginia","Direct",NA,NA,1,719.29,"ID1860"
"3/24/2015","Huntington Beach","California","Search Engine","google.com","www.google.com",1,742.1,"ID1113"
"3/24/2015","Culver City","California","Unknown","duckduckgo.com","duckduckgo.com",1,68.21,"ID4334"
"3/24/2015","Irvine","California","Direct","standdesk.co","standdesk.co/cart",1,769.44,"ID3586"
"3/25/2015","Temecula","California","Search Engine","google.com","www.google.com",1,69.39,"ID3805"
"3/25/2015","West Hollywood","California","Search Engine","google.com","www.google.com",1,865.22,"ID1019"
"3/25/2015","Malvern","Pennsylvania","Direct",NA,NA,1,814.87,"ID4354"
"3/25/2015","San Diego","California","Direct",NA,NA,1,985.05,"ID3230"
"3/25/2015","Chicago","Illinois","Direct",NA,NA,1,2435.88,"ID4175"
"3/26/2015","New York City","New York","Direct",NA,NA,1,584.6,"ID3231"
"3/26/2015","San Francisco","California","Search Engine","google.com","www.google.com/url",1,632.9,"ID3582"
"3/26/2015","Concord","California","Direct","standdesk.co","standdesk.co",1,572.33,"ID4914"
"3/26/2015","Lewiston","Maine","Direct",NA,NA,1,454.43,"ID5028"
"3/26/2015","Sacramento","California","Direct",NA,NA,1,726.66,"ID1413"
"3/26/2015","New York City","New York","Direct",NA,NA,1,2035.96,"ID1090"
"3/26/2015","Chelan","Washington","Direct",NA,NA,1,887.22,"ID1556"
"3/26/2015","Seattle","Washington","Search Engine","google.com","www.google.com",1,434.5,"ID2616"
"3/26/2015","Chesapeake","Virginia","Search Engine","google.com","www.google.com",1,2461.79,"ID1412"
"3/26/2015","Chester","New Jersey","Search Engine","google.com","www.google.com/url",1,524.59,"ID4988"
"3/26/2015","Austin","Texas","Direct",NA,NA,1,508.99,"ID4391"
"3/26/2015","Amarillo","Texas","Search Engine","google.com","www.google.com",1,67.18,"ID3343"
"3/27/2015","Atlanta","Georgia","Direct",NA,NA,1,649.3,"ID4986"
"3/27/2015","Seattle","Washington","Direct",NA,NA,1,612.63,"ID3332"
"3/28/2015","Godfrey","Illinois","Direct",NA,NA,1,756.93,"ID1726"
"3/28/2015","Knoxville","Tennessee","Direct",NA,NA,1,719.45,"ID3748"
"3/29/2015","San Jose","California","Search Engine","google.com","www.google.com",1,756.07,"ID1959"
"3/29/2015","Greer","South Carolina","Direct",NA,NA,1,2343.18,"ID4672"
"3/29/2015","Austin","Texas","Search Engine","google.com","www.google.com",1,706.94,"ID4673"
"3/30/2015","Mission Viejo","California","Direct",NA,NA,1,694.2,"ID4987"
"3/30/2015","Cape Elizabeth","Maine","Direct",NA,NA,4,1817.72,"ID2137"
"3/30/2015","Knoxville","Tennessee","Direct","standdesk.co","standdesk.co",1,908.86,"ID1086"
"3/30/2015","Irvine","California","Direct",NA,NA,1,715.7,"ID2285"
"3/30/2015","Roslyn","New York","Direct",NA,NA,1,614.29,"ID2857"
"3/31/2015","Englewood","Colorado","Direct",NA,NA,1,2475.84,"ID3590"
"3/31/2015","Grand Portage","Minnesota","Direct",NA,NA,1,697.26,"ID1960"
"3/31/2015","Palo Alto","California","Direct",NA,NA,1,6846.56,"ID4359"
"3/31/2015","Lynnwood","Washington","Direct",NA,NA,1,132.87,"ID3303"
"3/31/2015","Point Roberts","Washington","Search Engine","google.ca","www.google.ca/url",1,694.54,"ID2615"
"3/31/2015","New Paltz","New York","Direct",NA,NA,1,688.96,"ID3236"
"3/31/2015","New York City","New York","Search Engine","google.com","www.google.com",1,719.45,"ID3266"
"3/31/2015","Marion","Illinois","Direct","standdesk.co","standdesk.co",1,874.23,"ID3804"
"3/31/2015","Philadelphia","Pennsylvania","Direct",NA,NA,1,250,"ID4392"
"3/31/2015","Missoula","Montana","Direct",NA,NA,1,558.98,"ID1556"
"4/1/2015","Oklahoma City","Oklahoma","Direct",NA,NA,1,507.63,"ID1365"
"4/1/2015","Grapevine","Texas","Direct",NA,NA,2,1257.94,"ID2214"
"4/1/2015","Eugene","Oregon","Direct","standdesk.co","standdesk.co/products/stand-desk",1,763.58,"ID1313"
"4/1/2015","New Hope","Pennsylvania","Direct","standdesk.co","standdesk.co",1,909.59,"ID3301"
"4/1/2015","Los Angeles","California","Unknown","officesnapshots.com","officesnapshots.com/2012/08/24/7-adjustable-height-desks-that-wont-betray-and-kill-you",1,977.16,"ID3076"
"4/1/2015","Estero","Florida","Search Engine","google.com","www.google.com",1,1554.67,"ID5027"
"4/1/2015","Bozeman","Montana","Unknown","officesnapshots.com","officesnapshots.com/2012/08/24/7-adjustable-height-desks-that-wont-betray-and-kill-you",1,755.31,"ID1362"
"4/1/2015","San Francisco","California","Direct",NA,NA,1,8757.36,"ID3040"
"4/1/2015","Greenwich","Connecticut","Direct",NA,NA,1,140.31,"ID4085"
"4/2/2015","Hull","Massachusetts","Direct",NA,NA,1,789.44,"ID1958"
"4/2/2015","San Francisco","California","Search Engine","google.com","www.google.com",1,510.07,"ID5308"
"4/2/2015","Dallas","Texas","Direct",NA,NA,1,3029.01,"ID3850"
"4/2/2015","Portland","Oregon","Direct",NA,NA,1,602.29,"ID2564"
"4/2/2015","Salt Lake City","Utah","Direct",NA,NA,1,737.92,"ID2808"
"4/3/2015","Houston","Texas","Direct",NA,NA,1,1420.27,"ID4127"
"4/3/2015","Willoughby","Ohio","Search Engine","google.com","www.google.com/url",1,649.3,"ID4128"
"4/3/2015","Englewood","Colorado","Direct",NA,NA,1,265.74,"ID3590"
"4/3/2015","Berkeley","California","Unknown","producthunt.com","www.producthunt.com",1,450.72,"ID1886"
"4/5/2015","Minneapolis","Minnesota","Direct",NA,NA,1,967.61,"ID4711"
"4/5/2015","San Francisco","California","Social","facebook.com","www.facebook.com",1,455.71,"ID3579"
"4/5/2015","Denver","Colorado","Direct",NA,NA,1,3232.96,"ID2532"
"4/6/2015","Seattle","Washington","Search Engine","google.com","www.google.com",1,612.63,"ID2807"
"4/6/2015","Springfield","Oregon","Search Engine","bing.com","www.bing.com/search",1,478.5,"ID3849"
"4/6/2015","Durham","North Carolina","Direct",NA,NA,1,70.15,"ID3107"
"4/6/2015","Seattle","Washington","Direct",NA,NA,1,612.63,"ID1546"
"4/6/2015","Brooklyn","New York","Direct",NA,NA,1,1877.07,"ID3533"
"4/6/2015","Albuquerque","New Mexico","Direct",NA,NA,1,1280.29,"ID3576"
"4/6/2015","Glenview","Illinois","Search Engine","google.com","www.google.com",1,70.15,"ID1904"
"4/6/2015","Portland","Oregon","Direct",NA,NA,1,3087.15,"ID1017"
"4/6/2015","Los Angeles","California","Direct",NA,NA,1,455.68,"ID4387"
"4/7/2015","Los Angeles","California","Direct",NA,NA,1,635.17,"ID2013"
"4/7/2015","Madison","Wisconsin","Direct","standdesk.co","standdesk.co",1,2399.19,"ID1411"
"4/7/2015","Berrien Springs","Michigan","Search Engine","google.com","www.google.com",1,454.43,"ID2521"
"4/8/2015","Santa Monica","California","Direct",NA,NA,1,179.5,"ID1366"
"4/8/2015","Fort Collins","Colorado","Search Engine","google.com","www.google.com/url",1,1003,"ID2852"
"4/8/2015","Portland","Oregon","Direct","standdesk.co","standdesk.co",1,544.14,"ID1084"
"4/8/2015","Portland","Oregon","Direct",NA,NA,1,5099.98,"ID2809"
"4/8/2015","Fremont","California","Direct",NA,NA,1,450.73,"ID3899"
"4/8/2015","Redwood City","California","Direct",NA,NA,1,626.54,"ID2811"
"4/8/2015","Huntington Beach","California","Direct",NA,NA,1,2161.51,"ID1113"
"4/9/2015","Brooklyn","New York","Direct",NA,NA,1,504.42,"ID4948"
"4/9/2015","Richland","Washington","Direct",NA,NA,1,1280.03,"ID2495"
"4/9/2015","North Bergen","New Jersey","Direct",NA,NA,1,454.43,"ID4671"
"4/9/2015","York","Pennsylvania","Search Engine","google.com","www.google.com/url",1,1180.99,"ID1655"
"4/9/2015","Longmont","Colorado","Direct",NA,NA,2,1101.86,"ID4754"
"4/9/2015","Moses Lake","Washington","Direct",NA,NA,1,488.58,"ID5026"
"4/9/2015","Half Moon Bay","California","Unknown","getpocket.com","getpocket.com/redirect",1,709.94,"ID2614"
"4/9/2015","Boulder","Colorado","Direct","standdesk.co","standdesk.co",1,612.63,"ID2562"
"4/10/2015","Las Vegas","Nevada","Search Engine","google.com","www.google.com",1,1639.97,"ID1695"
"4/10/2015","Monroe","Louisiana","Direct",NA,NA,1,686.94,"ID5219"
"4/10/2015","Sandy","Utah","Direct",NA,NA,1,857.02,"ID2283"
"4/11/2015","Bedford","New Hampshire","Direct",NA,NA,1,984.81,"ID2766"
"4/12/2015","Oakland","California","Search Engine","google.com","www.google.com",1,680.28,"ID1085"
"4/12/2015","Beverly Hills","California","Direct",NA,NA,1,4798.52,"ID4430"
"4/12/2015","Beverly Hills","California","Direct",NA,NA,1,4224.88,"ID2727"
"4/13/2015","Springfield","Missouri","Direct",NA,NA,1,446.59,"ID4429"
"4/13/2015","Sparks","Nevada","Direct",NA,NA,1,1280.03,"ID3578"
"4/13/2015","Austin","Texas","Direct",NA,NA,1,830.32,"ID2238"
"4/13/2015","New Port Richey","Florida","Direct",NA,NA,1,769.64,"ID3588"
"4/13/2015","Seattle","Washington","Search Engine","google.com","www.google.com",1,612.63,"ID2190"
"4/13/2015","Downers Grove","Illinois","Search Engine","google.com","www.google.com/url",1,649.3,"ID1862"
"4/13/2015","Lansdale","Pennsylvania","Direct",NA,NA,1,70.15,"ID2733"
"4/13/2015","Seattle","Washington","Search Engine","google.com","www.google.com",1,612.63,"ID2190"
"4/13/2015","Kent","Ohio","Search Engine","google.com","www.google.com/url",1,2426.11,"ID3069"
"4/13/2015","Philadelphia","Pennsylvania","Direct",NA,NA,1,3708.52,"ID2012"
"4/14/2015","Lansdale","Pennsylvania","Direct",NA,NA,1,454.43,"ID2733"
"4/14/2015","Northborough","Massachusetts","Search Engine","google.com","www.google.com",1,140.31,"ID3581"
"4/14/2015","Monroe","Louisiana","Direct",NA,NA,1,686.94,"ID5219"
"4/14/2015","Albuquerque","New Mexico","Direct",NA,NA,1,612.63,"ID3576"
"4/14/2015","Provo","Utah","Search Engine","google.com","www.google.com",1,602.29,"ID1656"
"4/14/2015","Las Vegas","Nevada","Direct",NA,NA,2,853.55,"ID4388"
"4/14/2015","New York City","New York","Direct",NA,NA,1,937.98,"ID4363"
"4/15/2015","Santa Barbara","California","Search Engine","google.com","www.google.com",1,68.21,"ID2617"
"4/15/2015","Carlsbad","California","Direct",NA,NA,1,1867.21,"ID3852"
"4/15/2015","Jenison","Michigan","Search Engine","google.com","www.google.com",1,454.43,"ID3575"
"4/15/2015","Hayward","California","Direct",NA,NA,1,694.41,"ID1697"
"4/15/2015","Fort Worth","Texas","Direct","standdesk.co","standdesk.co",1,762.45,"ID1163"
"4/15/2015","San Francisco","California","Direct",NA,NA,1,1368.97,"ID1609"
"4/15/2015","Albuquerque","New Mexico","Direct",NA,NA,1,612.63,"ID3576"
"4/15/2015","Redwood City","California","Search Engine","google.com","www.google.com",1,618.71,"ID4352"
"4/17/2015","San Francisco","California","Search Engine","google.com","www.google.com",1,632.9,"ID4984"
"4/17/2015","Fort Collins","Colorado","Direct",NA,NA,1,880.9,"ID4483"
"4/17/2015","West Des Moines","Iowa","Direct",NA,NA,1,706.94,"ID3580"
"4/17/2015","Los Angeles","California","Direct",NA,NA,1,932.82,"ID3533"
"4/17/2015","Oakland","California","Direct",NA,NA,2,2017.86,"ID2239"
"4/17/2015","Bellerose","New York","Direct",NA,NA,1,2084.08,"ID1090"
"4/18/2015","Point Roberts","Washington","Direct",NA,NA,1,439.66,"ID5327"
"4/18/2015","Apollo Beach","Florida","Direct","standdesk.co","standdesk.co/collections/parts",1,636.2,"ID2240"
"4/19/2015","Round Rock","Texas","Direct","standdesk.co","standdesk.co",1,825.57,"ID1901"
"4/20/2015","Neenah","Wisconsin","Direct","standdesk.co","standdesk.co",1,446.59,"ID4949"
"4/20/2015","Elmsford","New York","Direct",NA,NA,1,1130.87,"ID3802"
"4/20/2015","San Diego","California","Direct",NA,NA,1,613.81,"ID1438"
"4/21/2015","Austin","Texas","Search Engine","google.com","www.google.com",1,825.57,"ID2191"
"4/21/2015","Rosanky","Texas","Search Engine","google.com","www.google.com/url",1,501.74,"ID1902"
"4/22/2015","New York City","New York","Direct",NA,NA,1,638.97,"ID1957"
"4/22/2015","Montara","California","Search Engine","google.com","www.google.com",1,450.73,"ID1049"
"4/22/2015","Oklahoma City","Oklahoma","Search Engine","google.com","www.google.com/url",1,256.85,"ID1365"
"4/22/2015","Shawnee Mission","Kansas","Direct","standdesk.co","standdesk.co/products/stand-desk",1,825.57,"ID2563"
"4/22/2015","Santa Monica","California","Direct","standdesk.co","standdesk.co",2,976.22,"ID3034"
"4/22/2015","Vancouver","Washington","Direct",NA,NA,1,2358.01,"ID2014"
"4/23/2015","Pittsburgh","Pennsylvania","Direct","standdesk.co","standdesk.co/cart",1,649.3,"ID4126"
"4/23/2015","Charlotte","North Carolina","Direct",NA,NA,1,1037.96,"ID4481"
"4/23/2015","San Francisco","California","Direct",NA,NA,2,1663.76,"ID4080"
"4/23/2015","Santa Monica","California","Search Engine","google.com","www.google.com/url",1,1169.32,"ID2853"
"4/23/2015","Provo","Utah","Search Engine","google.com","www.google.com",1,65.64,"ID1656"
"4/24/2015","Lincoln","Nebraska","Unknown","mashable.com","mashable.com/2014/04/02/stand-desk",1,577.62,"ID1364"
"4/24/2015","Bellevue","Washington","Search Engine","google.com","www.google.com",1,737.39,"ID3900"
"4/24/2015","San Francisco","California","Direct",NA,NA,1,13838.17,"ID4631"
"4/26/2015","Blaine","Washington","Search Engine","google.ca","www.google.ca/url",1,759.05,"ID1956"
"4/27/2015","Temperance","Michigan","Search Engine","google.com","www.google.com",1,504.42,"ID2806"
"4/27/2015","La Vergne","Tennessee","Direct",NA,NA,1,914.66,"ID3754"
"4/27/2015","Portland","Oregon","Search Engine","google.com","www.google.com/url",1,1539.99,"ID2999"
"4/27/2015","Los Angeles","California","Search Engine","google.com","www.google.com",1,635.17,"ID4047"
"4/27/2015","Woodland Hills","California","Direct",NA,NA,1,778.62,"ID3589"
"4/28/2015","Los Angeles","California","Search Engine","google.com","www.google.com",1,635.17,"ID4047"
"4/28/2015","Portland","Oregon","Direct",NA,NA,1,667.93,"ID3898"
"4/28/2015","Saratoga Springs","New York","Direct",NA,NA,1,454.43,"ID3115"
"4/28/2015","Carmichael","California","Direct",NA,NA,1,845.29,"ID3531"
"4/28/2015","Petaluma","California","Search Engine","google.com","www.google.com",1,626.54,"ID1288"
"4/28/2015","Rochester","New Hampshire","Search Engine","google.com","www.google.com",1,839.43,"ID4709"
"4/28/2015","Pickerington","Ohio","Direct",NA,NA,1,794.52,"ID1134"
"4/28/2015","San Luis Obispo","California","Direct",NA,NA,1,2653.94,"ID1608"
"4/28/2015","Goleta","California","Direct",NA,NA,1,779.97,"ID3492"
"4/28/2015","Santa Monica","California","Direct",NA,NA,1,635.17,"ID3491"
"4/28/2015","Columbus","Ohio","Direct","standdesk.co","standdesk.co",1,839.43,"ID2010"
"4/29/2015","American Fork","Utah","Direct",NA,NA,1,2059.28,"ID2491"
"4/30/2015","Kearney","Nebraska","Direct",NA,NA,1,577.62,"ID2729"
"4/30/2015","Irvine","California","Direct","standdesk.co","standdesk.co",1,709.85,"ID3300"
"4/30/2015","Salt Lake City","Utah","Direct",NA,NA,1,19.99,"ID4485"
"5/1/2015","Logan","Utah","Direct",NA,NA,1,602.29,"ID3490"
